Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối,matched_txn_id,from,subject,kind,user_account,label
WLFJR-WL-0049,,WALLET_TOP_UP,SUCCESS,831.75,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-06-07 11:22:00,,WL-0049,,,,,OTHER
WLFJR-WL-0017,,WALLET_TOP_UP,SUCCESS,153.6,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-06 23:37:00,,WL-0017,,,,,OTHER
WLFJR-CD-0005,****0102,CARD_PAYMENT,SUCCESS,17.99,USD,355.72,0.0,0.0,Subscription NETFLIX.COM,2026-06-06 17:21:00,,CD-0005,receipts@netflix.com,Your receipt from NETFLIX.COM,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0103,****0103,CARD_PAYMENT,SUCCESS,20.92,USD,1167.86,0.0,0.0,Grab,2026-06-04 21:50:00,,CD-0103,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0023,****0103,CARD_PAYMENT,SUCCESS,20.0,USD,1167.86,0.0,0.0,Subscription OPENAI *CHATGPT SUBSCR,2026-06-03 17:11:00,,CD-0023,receipts@openai.com,Your receipt from OPENAI,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0213,****0103,CARD_TOP_UP,FAILURE,300.0,USD,1167.86,0.0,0.0,Top-up declined,2026-06-03 13:00:00,,CD-0213,,,,,OTHER
WLFJR-WL-0016,,WALLET_TOP_UP,SUCCESS,183.4,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-02 14:59:00,,WL-0016,,,,,OTHER
WLFJR-WL-0132,,WALLET_WITHDRAW_BANK,SUCCESS,1499.2,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-01 08:03:00,,WL-0132,,,,,OTHER
WLFJR-CD-0170,****0103,CARD_PAYMENT,SUCCESS,32.42,USD,1167.86,0.0,0.0,Uber,2026-05-31 17:53:00,,CD-0170,,,,,OTHER
WLFJR-WL-0015,,WALLET_TOP_UP,SUCCESS,1524.41,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-05-31 17:03:00,,WL-0015,,,,,OTHER
WLFJR-CD-0074,****0101,CARD_PAYMENT,SUCCESS,85.16,USD,96.33,0.0,0.0,Lazada,2026-05-28 19:49:00,,CD-0074,,,,,OTHER
WLFJR-CD-0061,****0101,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,0.0,0.0,Subscription NORDVPN *MONTHLY,2026-05-28 16:58:00,,CD-0061,receipts@nordvpn.com,Your receipt from NORDVPN,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0131,,WALLET_WITHDRAW_BANK,SUCCESS,1967.43,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-28 09:12:00,,WL-0131,,,,,OTHER
WLFJR-WL-0048,,WALLET_TOP_UP,SUCCESS,1857.88,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-28 01:12:00,,WL-0048,,,,,OTHER
WLFJR-CD-0099,****0103,CARD_PAYMENT,SUCCESS,290.85,USD,1167.86,0.0,0.0,Facebook Ads,2026-05-27 18:48:00,,CD-0099,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0055,****0102,CARD_PAYMENT,SUCCESS,16.0,USD,355.72,0.0,0.0,Subscription CLOUDWAYS HOSTING,2026-05-27 15:52:00,,CD-0055,receipts@cloudways.com,Your receipt from CLOUDWAYS HOSTING,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0130,,WALLET_WITHDRAW_BANK,SUCCESS,1363.79,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-26 04:53:00,,WL-0130,,,,,OTHER
WLFJR-CD-0176,****0102,CARD_PAYMENT,SUCCESS,64.69,USD,355.72,0.0,0.0,Apple,2026-05-26 01:10:00,,CD-0176,,,,,OTHER
WLFJR-WL-0032,,WALLET_TOP_UP,SUCCESS,751.45,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-25 21:53:00,,WL-0032,,,,,OTHER
WLFJR-CD-0049,****0103,CARD_PAYMENT,SUCCESS,15.0,USD,1167.86,0.0,0.0,Subscription FIGMA.COM,2026-05-24 20:41:00,,CD-0049,receipts@figma.com,Your receipt from FIGMA.COM,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0129,,WALLET_WITHDRAW,SUCCESS,331.83,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-05-22 11:38:00,,WL-0129,,,,,OTHER
WLFJR-CD-0267,****0101,CARD_TOP_UP,SUCCESS,331.83,USD,96.33,0.0,0.0,Top-up from wallet,2026-05-22 11:38:00,,CD-0267,,,,,OTHER
WLFJR-WL-0031,,WALLET_TOP_UP,SUCCESS,1021.88,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-22 07:38:00,,WL-0031,,,,,OTHER
WLFJR-CD-0177,****0103,CARD_PAYMENT,SUCCESS,375.77,USD,1167.86,0.0,0.0,Facebook Ads,2026-05-21 20:39:00,,CD-0177,noreply@namecheap.com,Order confirmation - Namecheap,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0043,****0101,CARD_PAYMENT,FAILURE,12.99,USD,96.33,0.0,0.0,Subscription CANVA* PRO MONTHLY,2026-05-21 08:03:00,,CD-0043,receipts@canva.com,Your receipt from CANVA,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0207,****0106,CARD_PAYMENT,SUCCESS,66.9,USD,84.19,0.0,0.0,Trial card spend,2026-05-19 16:00:00,,CD-0207,,,,,OTHER
WLFJR-WL-0128,,WALLET_WITHDRAW_BANK,SUCCESS,2502.37,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-19 14:07:00,,WL-0128,,,,,OTHER
WLFJR-WL-0047,,WALLET_TOP_UP,SUCCESS,2443.84,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-19 02:07:00,,WL-0047,,,,,OTHER
WLFJR-CD-0132,****0104,DECLINE_FEE,PENDING,0.36,EUR,116.86,0.0,0.0,FX fee for SQ *THE COFFEE HOUSE,2026-05-18 12:09:00,,CD-0132,,,,,OTHER
WLFJR-CD-0131,****0104,CARD_PAYMENT,SUCCESS,35.55,EUR,116.86,0.0,0.0,The Coffee House,2026-05-18 12:08:00,,CD-0131,,,,,OTHER
WLFJR-CD-0036,****0101,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-05-18 12:05:00,,CD-0036,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0127,,WALLET_WITHDRAW,SUCCESS,354.04,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-05-17 01:34:00,,WL-0127,,,,,OTHER
WLFJR-CD-0266,****0104,CARD_TOP_UP,CANCEL,354.04,EUR,116.86,0.0,0.0,Top-up from wallet,2026-05-17 01:34:00,,CD-0266,,,,,OTHER
WLFJR-WL-0126,,WALLET_WITHDRAW,SUCCESS,350.63,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-05-16 19:34:00,,WL-0126,,,,,OTHER
WLFJR-CD-0265,****0101,CARD_TOP_UP,SUCCESS,350.63,USD,96.33,0.0,0.0,Top-up from wallet,2026-05-16 19:34:00,,CD-0265,,,,,OTHER
WLFJR-CD-0117,****0101,CARD_PAYMENT,SUCCESS,92.36,USD,96.33,0.0,0.0,AliExpress,2026-05-16 19:30:00,,CD-0117,,,,,OTHER
WLFJR-WL-0125,,WALLET_WITHDRAW_BANK,SUCCESS,1947.47,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-16 18:51:00,,WL-0125,,,,,OTHER
WLFJR-WL-0030,,WALLET_TOP_UP,SUCCESS,803.13,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-16 14:34:00,,WL-0030,,,,,OTHER
WLFJR-WL-0046,,WALLET_TOP_UP,SUCCESS,1830.84,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-15 22:51:00,,WL-0046,,,,,OTHER
WLFJR-CD-0029,****0103,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-05-15 18:15:00,,CD-0029,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0016,****0102,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-05-12 16:53:00,,CD-0016,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0206,****0106,CARD_PAYMENT,FAILURE,82.19,USD,84.19,0.0,0.0,Trial card spend,2026-05-12 09:00:00,,CD-0206,,,,,OTHER
WLFJR-CD-0150,****0104,DECLINE_FEE,SUCCESS,0.09,EUR,116.86,0.0,0.0,FX fee for GRAB* RIDE HCM,2026-05-11 13:50:00,,CD-0150,noreply@aliexpress.com,Order confirmation - AliExpress,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0149,****0104,CARD_PAYMENT,SUCCESS,8.8,EUR,116.86,0.0,0.0,Grab,2026-05-11 13:49:00,,CD-0149,,,,,OTHER
WLFJR-WL-0124,,WALLET_WITHDRAW_BANK,SUCCESS,1723.73,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-10 04:07:00,,WL-0124,,,,,OTHER
WLFJR-CD-0193,****0102,CARD_PAYMENT,SUCCESS,42.65,USD,355.72,0.0,0.0,Apple,2026-05-09 19:36:00,,CD-0193,noreply@apple.com,Order confirmation - Apple,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0014,,WALLET_TOP_UP,SUCCESS,1915.28,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-05-09 16:07:00,,WL-0014,,,,,OTHER
WLFJR-CD-0210,****0101,CARD_REFUND,SUCCESS,23.5,USD,96.33,0.0,0.0,Refund order,2026-05-09 14:03:00,,CD-0210,,,,,OTHER
WLFJR-CD-0010,****0102,CARD_PAYMENT,SUCCESS,9.99,USD,355.72,0.0,0.0,Subscription Spotify P0F2K,2026-05-09 12:27:00,,CD-0010,receipts@spotify.com,Your receipt from Spotify P0F2K,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0196,****0101,CARD_PAYMENT,SUCCESS,398.98,USD,96.33,0.0,0.0,Booking.com,2026-05-09 05:27:00,,CD-0196,,,,,OTHER
WLFJR-CD-0165,****0101,CARD_PAYMENT,SUCCESS,236.53,USD,96.33,0.0,0.0,Amazon,2026-05-08 09:06:00,,CD-0165,,,,,OTHER
WLFJR-CD-0205,****0106,CARD_PAYMENT,SUCCESS,18.98,USD,84.19,0.0,0.0,Trial card spend,2026-05-07 14:00:00,,CD-0205,,,,,OTHER
WLFJR-CD-0004,****0102,CARD_PAYMENT,SUCCESS,15.49,USD,355.72,0.0,0.0,Subscription NETFLIX.COM,2026-05-06 18:48:00,,CD-0004,receipts@netflix.com,Your receipt from NETFLIX.COM,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0022,****0103,CARD_PAYMENT,SUCCESS,20.0,USD,1167.86,0.0,0.0,Subscription OPENAI *CHATGPT SUBSCR,2026-05-03 14:51:00,,CD-0022,receipts@openai.com,Your receipt from OPENAI,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0204,****0106,CARD_PAYMENT,SUCCESS,73.88,USD,84.19,0.0,0.0,Trial card spend,2026-05-03 10:00:00,,CD-0204,,,,,OTHER
WLFJR-CD-0142,****0101,CARD_PAYMENT,SUCCESS,37.36,USD,96.33,0.0,0.0,Shopee,2026-05-02 12:27:00,,CD-0142,,,,,OTHER
WLFJR-CD-0222,****0106,CARD_TOP_UP,SUCCESS,243.95,USD,84.19,0.0,0.0,Top-up from wallet,2026-05-02 09:00:00,,CD-0222,,,,,OTHER
WLFJR-WL-0062,,WALLET_WITHDRAW,SUCCESS,243.95,USD,,0.0,0.0,Nạp vào thẻ Volcano Trial (VC06),2026-05-02 09:00:00,,WL-0062,,,,,OTHER
WLFJR-CD-0066,****0101,CARD_PAYMENT,SUCCESS,15.15,USD,96.33,0.0,0.0,Steam,2026-05-01 02:32:00,,CD-0066,,,,,OTHER
WLFJR-CD-0179,****0104,DECLINE_FEE,SUCCESS,0.59,EUR,116.86,0.0,0.0,FX fee for NAMECHEAP* DOMAIN,2026-04-30 14:22:00,,CD-0179,,,,,OTHER
WLFJR-CD-0178,****0104,CARD_PAYMENT,SUCCESS,59.12,EUR,116.86,0.0,0.0,Namecheap,2026-04-30 14:21:00,,CD-0178,,,,,OTHER
WLFJR-CD-0141,****0103,CARD_PAYMENT,SUCCESS,49.46,USD,1167.86,0.0,0.0,Amazon,2026-04-29 14:35:00,,CD-0141,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0075,****0101,CARD_PAYMENT,SUCCESS,9.87,USD,96.33,0.0,0.0,Vultr,2026-04-28 20:50:00,,CD-0075,noreply@google.com,Order confirmation - Google Ads,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0060,****0101,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,0.0,0.0,Subscription NORDVPN *MONTHLY,2026-04-28 17:28:00,,CD-0060,receipts@nordvpn.com,Your receipt from NORDVPN,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0159,****0101,CARD_PAYMENT,SUCCESS,23.62,USD,96.33,0.0,0.0,Grab,2026-04-28 06:56:00,,CD-0159,,,,,OTHER
WLFJR-CD-0054,****0102,CARD_PAYMENT,SUCCESS,16.0,USD,355.72,0.0,0.0,Subscription CLOUDWAYS HOSTING,2026-04-27 16:50:00,,CD-0054,receipts@cloudways.com,Your receipt from CLOUDWAYS HOSTING,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0264,****0101,CARD_TOP_UP,SUCCESS,351.65,USD,96.33,0.0,0.0,Top-up from wallet,2026-04-27 14:00:00,,CD-0264,,,,,OTHER
WLFJR-WL-0123,,WALLET_WITHDRAW,SUCCESS,351.65,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-04-27 14:00:00,,WL-0123,,,,,OTHER
WLFJR-CD-0112,****0101,CARD_PAYMENT,SUCCESS,5.61,USD,96.33,0.0,0.0,Uber,2026-04-27 12:59:00,,CD-0112,,,,,OTHER
WLFJR-WL-0121,,WALLET_WITHDRAW_BANK,SUCCESS,1889.98,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-27 12:01:00,,WL-0121,,,,,OTHER
WLFJR-CD-0072,****0103,CARD_PAYMENT,SUCCESS,2.45,USD,1167.86,0.0,0.0,Uber,2026-04-27 06:02:00,,CD-0072,,,,,OTHER
WLFJR-CD-0156,****0103,CARD_PAYMENT,SUCCESS,23.68,USD,1167.86,0.0,0.0,The Coffee House,2026-04-26 20:47:00,,CD-0156,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0263,****0104,CARD_TOP_UP,SUCCESS,491.29,EUR,116.86,0.0,0.0,Top-up from wallet,2026-04-26 19:00:00,,CD-0263,,,,,OTHER
WLFJR-WL-0122,,WALLET_WITHDRAW,SUCCESS,491.29,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-04-26 19:00:00,,WL-0122,,,,,OTHER
WLFJR-WL-0045,,WALLET_TOP_UP,SUCCESS,974.85,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-04-26 18:00:00,,WL-0045,,,,,OTHER
WLFJR-WL-0013,,WALLET_TOP_UP,SUCCESS,1903.52,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-04-26 15:01:00,,WL-0013,,,,,OTHER
WLFJR-CD-0260,****0101,CARD_TOP_UP,SUCCESS,427.0,USD,96.33,0.0,0.0,Top-up from wallet,2026-04-25 23:06:00,,CD-0260,,,,,OTHER
WLFJR-WL-0118,,WALLET_WITHDRAW,SUCCESS,427.0,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-04-25 23:06:00,,WL-0118,,,,,OTHER
WLFJR-CD-0259,****0103,CARD_TOP_UP,SUCCESS,468.44,USD,1167.86,0.0,0.0,Top-up from wallet,2026-04-25 19:06:00,,CD-0259,,,,,OTHER
WLFJR-WL-0117,,WALLET_WITHDRAW,SUCCESS,468.44,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-04-25 19:06:00,,WL-0117,,,,,OTHER
WLFJR-CD-0262,****0103,CARD_TOP_UP,SUCCESS,363.49,USD,1167.86,0.0,0.0,Top-up from wallet,2026-04-25 18:06:00,,CD-0262,,,,,OTHER
WLFJR-WL-0120,,WALLET_WITHDRAW,SUCCESS,363.49,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-04-25 18:06:00,,WL-0120,,,,,OTHER
WLFJR-WL-0119,,WALLET_WITHDRAW,SUCCESS,353.5,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-04-25 16:06:00,,WL-0119,,,,,OTHER
WLFJR-CD-0261,****0103,CARD_TOP_UP,SUCCESS,353.5,USD,1167.86,0.0,0.0,Top-up from wallet,2026-04-25 16:06:00,,CD-0261,,,,,OTHER
WLFJR-CD-0065,****0103,CARD_PAYMENT,SUCCESS,137.44,USD,1167.86,0.0,0.0,Shopee,2026-04-25 10:33:00,,CD-0065,,,,,OTHER
WLFJR-WL-0044,,WALLET_TOP_UP,SUCCESS,1464.81,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-04-25 10:06:00,,WL-0044,,,,,OTHER
WLFJR-WL-0114,,WALLET_WITHDRAW_BANK,SUCCESS,1700.52,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-24 21:01:00,,WL-0114,,,,,OTHER
WLFJR-WL-0116,,WALLET_WITHDRAW_BANK,SUCCESS,2171.25,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-24 19:15:00,,WL-0116,,,,,OTHER
WLFJR-CD-0203,****0104,DECLINE_FEE,SUCCESS,2.08,EUR,116.86,0.0,0.0,FX fee for SHOPEE *ORDER,2026-04-24 14:28:00,,CD-0203,,,,,OTHER
WLFJR-CD-0202,****0104,CARD_PAYMENT,SUCCESS,207.92,EUR,116.86,0.0,0.0,Shopee,2026-04-24 14:27:00,,CD-0202,,,,,OTHER
WLFJR-CD-0048,****0103,CARD_PAYMENT,SUCCESS,15.0,USD,1167.86,0.0,0.0,Subscription FIGMA.COM,2026-04-24 14:10:00,,CD-0048,receipts@figma.com,Your receipt from FIGMA.COM,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0029,,WALLET_TOP_UP,SUCCESS,2129.54,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-04-24 13:15:00,,WL-0029,,,,,OTHER
WLFJR-WL-0115,,WALLET_WITHDRAW,SUCCESS,327.87,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-04-24 13:01:00,,WL-0115,,,,,OTHER
WLFJR-CD-0258,****0102,CARD_TOP_UP,SUCCESS,327.87,USD,355.72,0.0,0.0,Top-up from wallet,2026-04-24 13:01:00,,CD-0258,,,,,OTHER
WLFJR-WL-0043,,WALLET_TOP_UP,SUCCESS,2226.49,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-04-24 09:01:00,,WL-0043,,,,,OTHER
WLFJR-CD-0091,****0101,CARD_PAYMENT,SUCCESS,55.92,USD,96.33,0.0,0.0,Apple,2026-04-23 16:24:00,,CD-0091,,,,,OTHER
WLFJR-WL-0113,,WALLET_WITHDRAW_BANK,SUCCESS,2039.34,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-23 11:36:00,,WL-0113,,,,,OTHER
WLFJR-WL-0027,,WALLET_TOP_UP,SUCCESS,1759.13,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-04-23 10:36:00,,WL-0027,,,,,OTHER
WLFJR-WL-0112,,WALLET_WITHDRAW,SUCCESS,251.69,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-04-23 06:21:00,,WL-0112,,,,,OTHER
WLFJR-CD-0257,****0102,CARD_TOP_UP,SUCCESS,251.69,USD,355.72,0.0,0.0,Top-up from wallet,2026-04-23 06:21:00,,CD-0257,,,,,OTHER
WLFJR-WL-0028,,WALLET_TOP_UP,SUCCESS,247.89,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-04-23 02:39:00,,WL-0028,,,,,OTHER
WLFJR-WL-0012,,WALLET_TOP_UP,SUCCESS,211.72,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-04-22 19:21:00,,WL-0012,,,,,OTHER
WLFJR-CD-0154,****0103,CARD_PAYMENT,SUCCESS,8.75,USD,1167.86,0.0,0.0,Vultr,2026-04-22 00:34:00,,CD-0154,noreply@apple.com,Order confirmation - Apple,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0069,****0103,CARD_PAYMENT,SUCCESS,16.33,USD,1167.86,0.0,0.0,Grab,2026-04-21 23:37:00,,CD-0069,noreply@namecheap.com,Order confirmation - Namecheap,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0042,****0101,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,0.0,0.0,Subscription CANVA* PRO MONTHLY,2026-04-21 20:16:00,,CD-0042,receipts@canva.com,Your receipt from CANVA,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0111,,WALLET_WITHDRAW,SUCCESS,488.67,USD,,0.0,0.0,Nạp vào thẻ Zenith Main (VC03),2026-04-21 16:38:00,,WL-0111,,,,,OTHER
WLFJR-CD-0256,****0103,CARD_TOP_UP,SUCCESS,488.67,USD,1167.86,0.0,0.0,Top-up from wallet,2026-04-21 16:38:00,,CD-0256,,,,,OTHER
WLFJR-CD-0158,****0102,CARD_PAYMENT,SUCCESS,200.1,USD,355.72,0.0,0.0,Shopee,2026-04-21 11:43:00,,CD-0158,,,,,OTHER
WLFJR-CD-0120,****0101,CARD_PAYMENT,SUCCESS,34.11,USD,96.33,0.0,0.0,The Coffee House,2026-04-21 02:26:00,,CD-0120,,,,,OTHER
WLFJR-WL-0110,,WALLET_WITHDRAW_BANK,SUCCESS,2500.68,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-20 21:44:00,,WL-0110,,,,,OTHER
WLFJR-WL-0011,,WALLET_TOP_UP,SUCCESS,444.29,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-04-20 20:38:00,,WL-0011,,,,,OTHER
WLFJR-WL-0026,,WALLET_TOP_UP,SUCCESS,2512.67,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-04-20 14:44:00,,WL-0026,,,,,OTHER
WLFJR-CD-0035,****0101,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-04-18 12:24:00,,CD-0035,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLFJR-CD-0157,****0102,CARD_PAYMENT,SUCCESS,65.7,USD,355.72,0.0,0.0,Shopee,2026-04-18 06:15:00,,CD-0157,,,,,OTHER
WLFJR-WL-0109,,WALLET_WITHDRAW,SUCCESS,302.2,USD,,0.0,0.0,Nạp vào thẻ Volcano Subs (VC02),2026-04-16 16:59:00,,WL-0109,,,,,OTHER
WLFJR-CD-0255,****0102,CARD_TOP_UP,SUCCESS,302.2,USD,355.72,0.0,0.0,Top-up from wallet,2026-04-16 16:59:00,,CD-0255,,,,,OTHER
WLFJR-WL-0042,,WALLET_TOP_UP,SUCCESS,357.45,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-04-16 09:59:00,,WL-0042,,,,,OTHER
WLFJR-WL-0107,,WALLET_WITHDRAW,SUCCESS,460.37,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-04-15 15:02:00,,WL-0107,,,,,OTHER
WLFJR-CD-0253,****0101,CARD_TOP_UP,FAILURE,460.37,USD,96.33,0.0,0.0,Top-up from wallet,2026-04-15 15:02:00,,CD-0253,,,,,OTHER
WLFJR-CD-0254,****0104,CARD_TOP_UP,SUCCESS,215.37,EUR,116.86,0.0,0.0,Top-up from wallet,2026-04-15 14:02:00,,CD-0254,,,,,OTHER
WLFJR-WL-0108,,WALLET_WITHDRAW,SUCCESS,215.37,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-04-15 14:02:00,,WL-0108,,,,,OTHER
WLFJR-CD-0152,****0102,CARD_PAYMENT,SUCCESS,32.66,USD,355.72,0.0,0.0,Amazon,2026-04-15 13:55:00,,CD-0152,,,,,OTHER
WLFJR-WL-0106,,WALLET_WITHDRAW,SUCCESS,499.14,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-04-15 08:02:00,,WL-0106,,,,,OTHER
WLFJR-CD-0252,****0101,CARD_TOP_UP,SUCCESS,499.14,USD,96.33,0.0,0.0,Top-up from wallet,2026-04-15 08:02:00,,CD-0252,,,,,OTHER
WLFJR-CD-0028,****0103,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-04-15 08:00:00,,CD-0028,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0105,,WALLET_WITHDRAW_BANK,SUCCESS,1098.53,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-15 04:02:00,,WL-0105,,,,,OTHER
WLFJR-WL-0025,,WALLET_TOP_UP,SUCCESS,2318.76,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-04-14 22:02:00,,WL-0025,,,,,OTHER
WLFJR-CD-0137,****0104,DECLINE_FEE,SUCCESS,1.99,EUR,116.86,0.0,0.0,FX fee for SHOPEE *ORDER,2026-04-14 15:56:00,,CD-0137,,,,,OTHER
WLFJR-CD-0136,****0104,CARD_PAYMENT,SUCCESS,198.76,EUR,116.86,0.0,0.0,Shopee,2026-04-14 15:55:00,,CD-0136,,,,,OTHER
WLFJR-CD-0015,****0102,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-04-12 19:12:00,,CD-0015,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLFJR-WL-0103,,WALLET_WITHDRAW_BANK,SUCCESS,1485.82,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-04-10 12:16:00,,WL-0103,,,,,OTHER
WLFJR-WL-0104,,WALLET_WITHDRAW,SUCCESS,194.64,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-04-10 09:16:00,,WL-0104,,,,,OTHER
WLFJR-CD-0251,****0104,CARD_TOP_UP,SUCCESS,194.64,EUR,116.86,0.0,0.0,Top-up from wallet,2026-04-10 09:16:00,,CD-0251,,,,,OTHER
WLFJR-CD-0135,****0104,DECLINE_FEE,SUCCESS,0.41,EUR,116.86,0.0,0.0,FX fee for SHOPEE *ORDER,2026-04-10 04:31:00,,CD-0135,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
